TransactionID	CustomerID	Product	Quantity	UnitPrice	TotalPrice	TransactionDate	City
95998	CUST08433	GenAI for Engineers	2	349.50	699.00	2025-09-22	Chicago
95999	CUST08290	NoSQL Essentials	5	199.99	999.95	2025-04-06	New York
96000	CUST02511	Hadoop Basics	3	63.01	189.03	09/28/2024	San Francisco
96001	CUST03578	Kafka Streaming Intro	5	399.00	1995.00	15-10-2024	Philadelphia
96002	CUST07507	ETL Pipelines 101	4	245.60		2024-11-27	Miami
96003	CUST08634	Hadoop Basics	2	63.01	126.02	2025-06-05	Phoenix
96004	CUST07248	Python for Data Engineers	5	289.99	1449.95	24-12-2024	Chicago
96005	CUST03856	Kafka Streaming Intro	3	399.00	1197.00	19-09-2025	Minneapolis
96006	CUST06070	Kafka Streaming Intro	4	399.00	1596.00	2024-04-08	San Francisco
96007	CUST07459	Hadoop Basics	2	63.01	126.02	15-06-2024	Philadelphia
96008	CUST02784	Big Data Essentials	3	421.85	1265.55	2024-05-28	Seattle
96009	CUST07798	Big Data Essentials	4	421.85	1687.40	19-12-2025	New York
96010	CUST02355	AWS Foundations	1	310.45	310.45	2025-07-09	Atlanta
96011	CUST03175	Hadoop Basics	1	63.01	63.01	2024-01-28	Houston
96012	CUST04176	Airflow Fundamentals	4	265.75	1063.00	2025-10-19	New York
96013	CUST08887	AWS Foundations	3	310.45		2025/09/18	Philadelphia
96014	CUST07863	GenAI for Engineers	4	349.50	1398.00	2025-06-21	Atlanta
96015	CUST03597	Data Modeling Basics	4	178.25	713.00	12/05/2025	Denver
96016	CUST07783	ETL Pipelines 101	1	245.60		01/21/2025	Dallas
96017	CUST04944	Data Modeling Basics	4	178.25	713.00	2024-10-24	Portland
96018	CUST07323	SQL for Analysts	6	149.00	894.00	16-08-2024	Minneapolis
96019	CUST03066	Data Governance 101	2	220.10	440.20	01/18/2025	Portland
96020	CUST08865	SQL for Analysts	2	149.00		14-08-2025	Philadelphia
96021	CUST01736	Airflow Fundamentals	6	265.75	1594.50	2025-06-08	Chicago
96022	CUST08128	Python for Data Engineers	5	289.99	1449.95	2024-11-21	Portland
96023	CUST08174	Data Governance 101	3	220.10		2024-05-02	Dallas
96024	CUST04245	Airflow Fundamentals	2	265.75	531.50	04/02/2025	Philadelphia
96025	CUST05501	Data Governance 101	6	220.10	1320.60	09-06-2025	San Diego
96026	CUST00503	Airflow Fundamentals	4	265.75	1063.00	20-03-2025	Austin
96027	CUST00519	AWS Foundations	3	310.45	931.35	17-01-2024	Philadelphia
96028	CUST08755	Big Data Essentials	6	421.85	2531.10	2025-05-03	Phoenix
96029	CUST05844	GenAI for Engineers	2	349.50	699.00	2025/10/25	Minneapolis
96030	CUST04224	Cloud Fundamentals	2	199.50		19-08-2024	Phoenix
96031	CUST08958	AWS Foundations	3	310.45	931.35	10/26/2024	Miami
96032	CUST04503	Data Governance 101	1	220.10	220.10	2024-01-30	Denver
96033	CUST01491	Data Governance 101	2	220.10	440.20	09-11-2025	San Francisco
96034	CUST02120	NoSQL Essentials	3	199.99		2024-09-21	Portland
96035	CUST03682	Data Warehousing 101	2	275.30	550.60	2025-11-26	Philadelphia
96036	CUST04213	Spark Intro	1	356.94		19-04-2024	Philadelphia
96037	CUST04381	Hadoop Basics	4	63.01	252.04	22-07-2025	Austin
96038	CUST08982	Data Governance 101	4	220.10	880.40	2024-07-24	Denver
96039	CUST06100	Python for Data Engineers	3	289.99	869.97	2024-12-11	Denver
96040	CUST07146	Data Modeling Basics	5	178.25	891.25	2024-12-20	Houston
96041	CUST08943	Data Governance 101	3	220.10		2025/08/10	Austin
96042	CUST07539	Hadoop Basics	6	63.01	378.06	2024/08/20	Chicago
96043	CUST05284	ETL Pipelines 101	2	245.60		2024-09-07	San Diego
96044	CUST03315	Data Governance 101	1	220.10	220.10	05/01/2024	Miami
96045	CUST07584	Kafka Streaming Intro	6	399.00		2025-04-16	New York
96046	CUST01928	Hadoop Basics	5	63.01		18-09-2025	Austin
96047	CUST08980	SQL for Analysts	6	149.00	894.00	2025-09-07	Dallas
96048	CUST07363	Spark Intro	1	356.94	356.94	07/30/2024	Boston
96049	CUST04724	ETL Pipelines 101	6	245.60	1473.60	10-03-2025	Atlanta
96050	CUST00752	Python for Data Engineers	6	289.99		2024-11-10	New York
96051	CUST00640	Spark Intro	6	356.94		07/23/2024	Chicago
96052	CUST07052	Airflow Fundamentals	3	265.75	797.25	11/04/2024	Atlanta
96053	CUST03608	Big Data Essentials		421.85		05-10-2024	Austin
96054	CUST06373	Python for Data Engineers	5	289.99	1449.95	06-08-2025	Chicago
96055	CUST06017	Spark Intro	2	356.94		2025/05/13	Minneapolis
96056	CUST03444	ETL Pipelines 101	2	245.60		2025-11-23	Houston
96057	CUST02635	ETL Pipelines 101		245.60		2024-10-18	Philadelphia
96058	CUST03506	GenAI for Engineers	6	349.50	2097.00	2025-03-14	Denver
96059	CUST05043	GenAI for Engineers	2	349.50	699.00	01/01/2025	Minneapolis
96060	CUST08994	Data Governance 101	4	220.10	880.40	2024-06-19	Phoenix
96061	CUST01581	Airflow Fundamentals	6	265.75	1594.50	02/12/2024	Atlanta
96062	CUST01710	Kafka Streaming Intro	3	399.00	1197.00	2025-12-20	Boston
96063	CUST04587	Data Warehousing 101	1	275.30	275.30	06/13/2024	Phoenix
96064	CUST08716	Spark Intro	5	356.94	1784.70	2025-07-31	Chicago
96065	CUST00392	Spark Intro	6	356.94	2141.64	2025-01-14	Boston
96066	CUST03700	Data Governance 101	5	220.10	1100.50	07-11-2024	Dallas
96067	CUST07836	Airflow Fundamentals	5	265.75	1328.75	2024-02-19	Boston
96068	CUST06872	Hadoop Basics	4	63.01		2025-07-28	Austin
96069	CUST06409	Airflow Fundamentals	2	265.75	531.50	2024-10-17	Portland
96070	CUST05287	GenAI for Engineers	5	349.50	1747.50	02/18/2024	Dallas
96071	CUST01143	Python for Data Engineers	3	289.99	869.97	11/05/2025	San Francisco
96072	CUST07984	SQL for Analysts	5	149.00	745.00	07/27/2025	Miami
96073	CUST03447	Cloud Fundamentals	3	199.50		2025-11-18	San Francisco
96074	CUST04602	Kafka Streaming Intro	3	399.00	1197.00	2024-12-08	Chicago
96075	CUST07402	Data Warehousing 101	3	275.30		2024-04-22	Atlanta
96076	CUST01819	Kafka Streaming Intro	1	399.00		04/01/2024	Chicago
96077	CUST02538	NoSQL Essentials	4	199.99	799.96	2025-11-26	Dallas
96078	CUST02280	Kafka Streaming Intro		399.00		04/28/2024	Atlanta
96079	CUST01611	GenAI for Engineers	3	349.50	1048.50	2024-10-22	San Francisco
96080	CUST02488	Big Data Essentials	6	421.85	2531.10	2024-08-19	Portland
96081	CUST06348	Spark Intro	2	356.94		2024-08-10	Boston
96082	CUST02513	Python for Data Engineers		289.99		2024-09-29	Denver
96083	CUST01896	Data Modeling Basics	6	178.25		2024-07-07	San Francisco
96084	CUST01478	Data Warehousing 101	5	275.30	1376.50	27-10-2024	Miami
96085	CUST06433	AWS Foundations	3	310.45	931.35	2025-09-06	Phoenix
96086	CUST00907	SQL for Analysts	6	149.00	894.00	15-01-2025	Houston
96087	CUST04405	ETL Pipelines 101	3	245.60	736.80	11/26/2024	New York
96088	CUST00697	Big Data Essentials	6	421.85	2531.10	2025-12-14	Portland
96089	CUST08730	Data Modeling Basics	1	178.25	178.25	11-08-2025	Atlanta
96090	CUST06890	NoSQL Essentials	5	199.99	999.95	2024-05-07	Chicago
96091	CUST05688	GenAI for Engineers	4	349.50	1398.00	2024-06-21	Boston
96092	CUST04730	GenAI for Engineers	4	349.50	1398.00	2024-03-08	Philadelphia
96093	CUST06245	Data Warehousing 101	4	275.30	1101.20	04/23/2025	New York
96094	CUST00533	Big Data Essentials	6	421.85	2531.10	2025-06-07	New York
96095	CUST02702	SQL for Analysts	5	149.00	745.00	2024-07-19	San Francisco
96096	CUST01963	Kafka Streaming Intro	5	399.00		06/10/2025	Portland
96097	CUST00912	Data Modeling Basics	3	178.25	534.75	09/02/2024	New York
96098	CUST03242	Cloud Fundamentals	5	199.50	997.50	27-07-2024	Dallas
96099	CUST01475	SQL for Analysts	4	149.00	596.00	06/17/2024	Dallas
96100	CUST05194	Spark Intro	3	356.94	1070.82	2025-07-13	Philadelphia
96101	CUST08781	Hadoop Basics	2	63.01	126.02	13-06-2025	Atlanta
96102	CUST03920	Data Warehousing 101	4	275.30	1101.20	2025-08-01	Minneapolis
96103	CUST08100	GenAI for Engineers	1	349.50	349.50	2024-11-03	Portland
96104	CUST00072	Data Modeling Basics	5	178.25	891.25	2024-04-25	Portland
96105	CUST03434	Spark Intro	2	356.94	713.88	2024-03-28	San Diego
96106	CUST05041	Big Data Essentials	1	421.85	421.85	08/09/2024	Dallas
96107	CUST00357	Data Governance 101	5	220.10	1100.50	2024-02-17	San Diego
96108	CUST04689	Cloud Fundamentals	2	199.50	399.00	07/30/2024	Miami
96109	CUST05839	Kafka Streaming Intro	2	399.00	798.00	2025-12-31	Philadelphia
96110	CUST00410	Cloud Fundamentals	5	199.50		2025-10-02	Atlanta
96111	CUST03749	SQL for Analysts	5	149.00	745.00	2025-02-15	New York
96112	CUST03507	Big Data Essentials	5	421.85	2109.25	2024-05-15	Denver
96113	CUST00748	SQL for Analysts		149.00		03/09/2025	Phoenix
96114	CUST02735	SQL for Analysts	4	149.00	596.00	2024-07-30	San Diego
96115	CUST01202	Data Warehousing 101	4	275.30	1101.20	05/24/2025	Houston
96116	CUST06920	Data Modeling Basics	5	178.25		03-12-2024	Portland
96117	CUST00675	Airflow Fundamentals	6	265.75	1594.50	27-01-2024	San Francisco
96118	CUST03142	Data Governance 101	1	220.10	220.10	05/06/2024	Seattle
96119	CUST01458	NoSQL Essentials	3	199.99	599.97	2024-10-04	San Francisco
96120	CUST01773	ETL Pipelines 101	3	245.60		2025-09-09	Phoenix
96121	CUST03592	ETL Pipelines 101	3	245.60	736.80	2024/07/23	Chicago
96122	CUST02404	ETL Pipelines 101	3	245.60	736.80	2024-02-06	Boston
96123	CUST00018	Spark Intro	5	356.94	1784.70	2025-01-07	Seattle
96124	CUST03642	Kafka Streaming Intro	4	399.00	1596.00	06/29/2025	Seattle
96125	CUST06492	Spark Intro	1	356.94	356.94	2025-01-05	Boston
96126	CUST08655	Hadoop Basics	3	63.01	189.03	24-04-2025	Chicago
96127	CUST02696	Airflow Fundamentals	5	265.75	1328.75	17-07-2024	Atlanta
96128	CUST07211	Data Modeling Basics	2	178.25	356.50	12/24/2025	Portland
96129	CUST08348	Data Governance 101	5	220.10		2025-07-02	Dallas
96130	CUST04158	NoSQL Essentials	5	199.99	999.95	05-02-2024	Minneapolis
96131	CUST03701	Hadoop Basics	1	63.01	63.01	2025-05-01	Miami
96132	CUST01726	SQL for Analysts	1	149.00	149.00	12/31/2025	Atlanta
96133	CUST04041	Big Data Essentials	4	421.85	1687.40	2024-01-13	Austin
96134	CUST03248	Data Warehousing 101	6	275.30	1651.80	2024-02-17	Portland
96135	CUST02687	Big Data Essentials	2	421.85	843.70	05-07-2025	Minneapolis
96136	CUST03687	Python for Data Engineers	1	289.99	289.99	2024-08-23	Miami
96137	CUST06266	Data Warehousing 101	1	275.30	275.30	25-11-2024	Houston
96138	CUST03215	Data Governance 101	5	220.10	1100.50	13-11-2025	Houston
101432	CUST03215	Data Governance 101	5	220.10	1100.50	13-11-2025	Houston
96139	CUST08454	AWS Foundations	5	310.45	1552.25	17-01-2024	Boston
96140	CUST08144	Data Warehousing 101	1	275.30	275.30	2024-02-28	Phoenix
96141	CUST00897	Data Modeling Basics	1	178.25	178.25	20-07-2024	Minneapolis
96142	CUST07472	ETL Pipelines 101		245.60		2025-03-19	Phoenix
96143	CUST07968	Spark Intro		356.94		2025-08-08	Houston
96144	CUST01727	NoSQL Essentials	2	199.99	399.98	2024-03-29	Houston
96145	CUST00901	Hadoop Basics	5	63.01		04-11-2024	Atlanta
96146	CUST03533	Spark Intro	6	356.94	2141.64	08/26/2024	Atlanta
96147	CUST06875	SQL for Analysts	5	149.00	745.00	2025-07-20	Seattle
96148	CUST04096	AWS Foundations	5	310.45	1552.25	2025-12-25	Austin
96149	CUST01166	Python for Data Engineers	4	289.99	1159.96	23-07-2024	Denver
96150	CUST04041	Data Governance 101	3	220.10	660.30	2025/04/07	Dallas
96151	CUST03527	Big Data Essentials	4	421.85	1687.40	2024-05-28	Houston
96152	CUST05445	Hadoop Basics	6	63.01	378.06	2024-10-10	Austin
96153	CUST01250	Kafka Streaming Intro	1	399.00	399.00	04/23/2024	Boston
96154	CUST02462	NoSQL Essentials	2	199.99	399.98	2025-11-04	Portland
96155	CUST06539	Data Modeling Basics	2	178.25	356.50	2024-05-20	Austin
96156	CUST05386	Hadoop Basics	2	63.01	126.02	2025/09/17	Boston
96157	CUST03000	Data Modeling Basics	6	178.25	1069.50	27-06-2025	Phoenix
96158	CUST08171	SQL for Analysts	5	149.00	745.00	04-04-2024	Philadelphia
96159	CUST02703	Data Modeling Basics	1	178.25	178.25	2024-03-28	Houston
96160	CUST06034	Kafka Streaming Intro	5	399.00	1995.00	25-07-2025	Miami
96161	CUST00227	Hadoop Basics	6	63.01	378.06	06-02-2024	Phoenix
96162	CUST07013	Kafka Streaming Intro	6	399.00	2394.00	2025-09-21	Atlanta
96163	CUST04892	Python for Data Engineers	5	289.99		24-04-2024	Portland
96164	CUST07316	Data Governance 101	1	220.10	220.10	09/08/2025	Minneapolis
96165	CUST05972	Python for Data Engineers	3	289.99	869.97	2025/10/02	Portland
96166	CUST00784	SQL for Analysts	6	149.00	894.00	2024-09-09	Phoenix
96167	CUST01934	Big Data Essentials	4	421.85	1687.40	2025-05-28	Philadelphia
96168	CUST08035	Spark Intro	4	356.94	1427.76	2024-04-18	Minneapolis
96169	CUST03206	Data Governance 101	4	220.10	880.40	25-07-2024	Chicago
96170	CUST07871	Cloud Fundamentals	5	199.50	997.50	2024-05-12	Austin
96171	CUST04687	AWS Foundations	6	310.45	1862.70	2025-01-26	Houston
96172	CUST00765	Cloud Fundamentals	3	199.50	598.50	2025-09-08	Philadelphia
96173	CUST00933	NoSQL Essentials	5	199.99		23-07-2025	Philadelphia
96174	CUST06304	AWS Foundations	6	310.45	1862.70	12/23/2025	Miami
96175	CUST01999	Data Warehousing 101	6	275.30	1651.80	2025/09/30	Boston
96176	CUST08785	Cloud Fundamentals	2	199.50		28-10-2024	Phoenix
96177	CUST07346	Hadoop Basics	1	63.01	63.01	15-12-2025	San Francisco
96178	CUST06671	Python for Data Engineers	2	289.99	579.98	2024-09-03	New York
96179	CUST05995	Spark Intro	2	356.94	713.88	05/02/2024	Chicago
96180	CUST05353	Hadoop Basics	1	63.01	63.01	01/27/2024	Austin
96181	CUST03191	Cloud Fundamentals	3	199.50	598.50	2024-08-11	Seattle
96182	CUST04030	Big Data Essentials	2	421.85	843.70	2024-08-15	Atlanta
96183	CUST05403	Spark Intro	1	356.94	356.94	06-01-2025	San Diego
96184	CUST08324	Cloud Fundamentals	3	199.50	598.50	2024-06-26	San Diego
96185	CUST03459	SQL for Analysts	3	149.00	447.00	2025-08-03	New York
96186	CUST00892	SQL for Analysts	4	149.00		13-03-2024	Phoenix
96187	CUST08455	Kafka Streaming Intro	4	399.00	1596.00	2025-03-23	Minneapolis
96188	CUST03060	Spark Intro	1	356.94	356.94	2024-12-28	Philadelphia
96189	CUST08506	Big Data Essentials	5	421.85	2109.25	2025-01-24	New York
96190	CUST01328	Cloud Fundamentals	1	199.50		12/24/2024	New York
96191	CUST01843	Spark Intro	5	356.94		10/22/2025	Minneapolis
96192	CUST04740	AWS Foundations	1	310.45	310.45	2024-10-18	Atlanta
96193	CUST06084	NoSQL Essentials	3	199.99	599.97	2024-12-05	Denver
96194	CUST05405	AWS Foundations	6	310.45	1862.70	20-03-2024	Dallas
96195	CUST07830	Spark Intro	5	356.94	1784.70	01/31/2024	Miami
96196	CUST04727	Python for Data Engineers	1	289.99	289.99	2025-01-01	Miami
96197	CUST04222	NoSQL Essentials	1	199.99	199.99	2025-10-20	Portland
96198	CUST08890	Cloud Fundamentals	6	199.50	1197.00	2024-04-11	Austin
96199	CUST05833	Data Warehousing 101	6	275.30	1651.80	2024-07-31	Atlanta
96200	CUST04619	NoSQL Essentials	5	199.99	999.95	2025-07-07	Austin
96201	CUST05651	Spark Intro	4	356.94	1427.76	03-03-2024	Phoenix
96202	CUST00479	AWS Foundations	3	310.45	931.35	2024-01-18	Chicago
96203	CUST01379	Spark Intro	2	356.94	713.88	2025-01-21	Chicago
96204	CUST08603	Airflow Fundamentals	3	265.75		2024-04-14	Philadelphia
96205	CUST07633	ETL Pipelines 101	6	245.60	1473.60	09/30/2025	Seattle
96206	CUST00931	Cloud Fundamentals	6	199.50	1197.00	2025-10-22	Philadelphia
96207	CUST00055	Kafka Streaming Intro	5	399.00	1995.00	2024-09-20	San Francisco
96208	CUST07310	Data Modeling Basics	3	178.25	534.75	2024-10-03	Portland
96209	CUST05176	Hadoop Basics	2	63.01	126.02	2024-01-16	Boston
96210	CUST06374	Kafka Streaming Intro	2	399.00	798.00	2024-06-01	New York
96211	CUST00235	SQL for Analysts	3	149.00	447.00	2024/09/04	Chicago
96212	CUST08407	SQL for Analysts	5	149.00	745.00	2024-07-18	Minneapolis
96213	CUST04174	Big Data Essentials	2	421.85	843.70	07-01-2025	Philadelphia
96214	CUST01770	Airflow Fundamentals	5	265.75	1328.75	2024-11-22	Denver
96215	CUST03516	Big Data Essentials	4	421.85		2024-02-09	Atlanta
96216	CUST07323	ETL Pipelines 101	4	245.60	982.40	2024-07-22	Denver
96217	CUST00753	NoSQL Essentials	6	199.99	1199.94	2024/09/18	Phoenix
96218	CUST01991	Spark Intro	2	356.94	713.88	2025-06-29	Phoenix
96219	CUST05792	Data Modeling Basics	1	178.25	178.25	2024-05-09	Seattle
96220	CUST03007	Big Data Essentials	6	421.85	2531.10	12/28/2024	Phoenix
96221	CUST02947	NoSQL Essentials	5	199.99	999.95	12/14/2025	Dallas
96222	CUST05772	NoSQL Essentials	2	199.99	399.98	17-07-2024	Portland
96223	CUST03988	Data Warehousing 101	6	275.30	1651.80	04/14/2025	Atlanta
96224	CUST07512	Data Modeling Basics	5	178.25	891.25	10/07/2025	Houston
96225	CUST07311	Airflow Fundamentals	4	265.75	1063.00	06/17/2025	Philadelphia
96226	CUST06582	AWS Foundations	5	310.45	1552.25	04/25/2025	Houston
96227	CUST00353	Cloud Fundamentals	5	199.50	997.50	2025-01-15	Portland
96228	CUST01297	Kafka Streaming Intro	1	399.00		2024-03-18	San Diego
96229	CUST00124	ETL Pipelines 101	2	245.60	491.20	2025-06-23	Seattle
96230	CUST06445	Data Modeling Basics	6	178.25		2025-10-08	Dallas
96231	CUST06128	Python for Data Engineers	2	289.99	579.98	2024-08-12	Denver
96232	CUST03064	SQL for Analysts	6	149.00	894.00	2024-06-22	Miami
96233	CUST03991	Cloud Fundamentals	3	199.50	598.50	21-11-2024	Austin
96234	CUST00956	Airflow Fundamentals	2	265.75	531.50	2024-06-21	Chicago
96235	CUST01750	Data Warehousing 101	1	275.30	275.30	01/06/2025	Philadelphia
96236	CUST03656	Data Warehousing 101	1	275.30		11/13/2025	San Francisco
96237	CUST00523	AWS Foundations	5	310.45	1552.25	2024/10/25	Philadelphia
96238	CUST08683	ETL Pipelines 101	3	245.60	736.80	2025-01-28	Minneapolis
96239	CUST04623	ETL Pipelines 101	2	245.60	491.20	05/25/2024	Seattle
96240	CUST01282	SQL for Analysts	3	149.00	447.00	24-02-2025	Chicago
96241	CUST03827	Spark Intro	3	356.94	1070.82	2024-08-05	Minneapolis
96242	CUST02177	Airflow Fundamentals	4	265.75	1063.00	06-12-2025	Dallas
96243	CUST06591	ETL Pipelines 101	5	245.60	1228.00	2025-11-08	Phoenix
96244	CUST07044	Kafka Streaming Intro	6	399.00	2394.00	2025-01-27	Chicago
96245	CUST07140	Data Warehousing 101	2	275.30		2025-11-09	Austin
96246	CUST05051	Cloud Fundamentals	1	199.50	199.50	06-04-2025	Houston
96247	CUST06727	GenAI for Engineers	4	349.50	1398.00	01/17/2025	San Francisco
96248	CUST06753	Big Data Essentials	3	421.85	1265.55	06/09/2025	Austin
96249	CUST07048	Data Governance 101	2	220.10		2024-11-18	Denver
96250	CUST06815	Cloud Fundamentals	5	199.50	997.50	03-08-2025	Minneapolis
96251	CUST02045	NoSQL Essentials	3	199.99	599.97	2024-10-10	Austin
96252	CUST01609	Cloud Fundamentals	4	199.50	798.00	2024-01-20	Boston
96253	CUST07211	SQL for Analysts	3	149.00	447.00	2024-05-24	Miami
96254	CUST03883	Data Modeling Basics	2	178.25	356.50	2024-11-15	Portland
96255	CUST04203	Kafka Streaming Intro	6	399.00	2394.00	2025-04-28	Atlanta
96256	CUST03789	Data Warehousing 101	2	275.30		2024-04-24	Dallas
96257	CUST00451	Python for Data Engineers	1	289.99	289.99	2025-11-04	New York
96258	CUST02569	ETL Pipelines 101	4	245.60	982.40	17-10-2025	Portland
96259	CUST01835	Data Warehousing 101	4	275.30	1101.20	2024-12-12	Austin
96260	CUST07910	Kafka Streaming Intro	1	399.00	399.00	2025-12-24	Chicago
96261	CUST01243	Cloud Fundamentals	5	199.50	997.50	2024-04-21	Miami
96262	CUST02562	AWS Foundations	5	310.45	1552.25	2024-02-04	Boston
96263	CUST07314	Big Data Essentials	6	421.85	2531.10	2024-11-11	San Diego
96264	CUST05417	Python for Data Engineers	2	289.99	579.98	04-09-2025	Seattle
96265	CUST01727	Airflow Fundamentals	6	265.75		2025-04-01	Portland
96266	CUST03535	SQL for Analysts	4	149.00	596.00	2024-09-01	Denver
96267	CUST00637	Cloud Fundamentals	6	199.50	1197.00	21-03-2024	Philadelphia
96268	CUST01278	SQL for Analysts	1	149.00	149.00	2025-08-10	Dallas
96269	CUST00949	AWS Foundations	5	310.45	1552.25	2024-08-11	Minneapolis
96270	CUST06570	Python for Data Engineers	6	289.99	1739.94	2024-08-25	Atlanta
96271	CUST02210	Cloud Fundamentals	1	199.50	199.50	2025-08-29	Phoenix
96272	CUST08139	Data Modeling Basics	1	178.25	178.25	2025-11-22	Minneapolis
96273	CUST02919	Hadoop Basics	5	63.01	315.05	10/05/2024	New York
101433	CUST02919	Hadoop Basics	5	63.01	315.05	10/05/2024	New York
96274	CUST00933	Spark Intro		356.94		2024-09-28	Philadelphia
96275	CUST00665	Data Governance 101	2	220.10	440.20	2024-11-05	San Diego
96276	CUST04602	NoSQL Essentials	6	199.99	1199.94	2024-10-11	Chicago
96277	CUST03304	Spark Intro	4	356.94	1427.76	2024-04-24	Philadelphia
96278	CUST06045	AWS Foundations	3	310.45		2025-10-29	Houston
96279	CUST00679	Airflow Fundamentals	6	265.75	1594.50	2024-10-04	Portland
96280	CUST06785	Airflow Fundamentals	3	265.75	797.25	2025-10-24	Atlanta
96281	CUST08653	NoSQL Essentials		199.99		08/20/2024	Phoenix
96282	CUST00552	Cloud Fundamentals	5	199.50	997.50	07/02/2025	Portland
96283	CUST01125	Data Modeling Basics	5	178.25	891.25	2024-01-11	Atlanta
96284	CUST03126	Data Governance 101	3	220.10	660.30	10/02/2024	Minneapolis
96285	CUST05125	Spark Intro	6	356.94	2141.64	2024-04-02	Austin
96286	CUST01961	AWS Foundations	1	310.45		2024-05-19	Dallas
96287	CUST01883	Python for Data Engineers	1	289.99	289.99	2025-04-16	Philadelphia
96288	CUST01579	Python for Data Engineers	2	289.99	579.98	12/22/2025	Denver
96289	CUST06905	Data Governance 101	1	220.10	220.10	2025-05-16	Chicago
96290	CUST06019	AWS Foundations	4	310.45	1241.80	2025-07-25	Houston
96291	CUST04506	AWS Foundations	4	310.45	1241.80	2025-12-08	Austin
96292	CUST08289	ETL Pipelines 101	4	245.60	982.40	13-01-2025	Philadelphia
96293	CUST03805	Spark Intro		356.94		2025-06-07	Austin
96294	CUST01367	NoSQL Essentials	3	199.99	599.97	2025-06-06	Atlanta
96295	CUST08739	Big Data Essentials	4	421.85	1687.40	2025-04-20	Chicago
96296	CUST03928	Big Data Essentials	2	421.85	843.70	2025-11-30	Denver
96297	CUST06310	GenAI for Engineers	2	349.50	699.00	10/10/2025	Seattle
96298	CUST01205	Airflow Fundamentals	4	265.75	1063.00	2025-12-07	Denver
96299	CUST07876	ETL Pipelines 101	1	245.60		2025-12-17	Houston
96300	CUST04593	Data Governance 101	1	220.10	220.10	02/27/2024	Boston
96301	CUST03133	ETL Pipelines 101	5	245.60	1228.00	10/05/2025	Seattle
96302	CUST03160	Cloud Fundamentals	2	199.50	399.00	03/17/2024	Atlanta
96303	CUST04817	Airflow Fundamentals	5	265.75		27-10-2024	Minneapolis
96304	CUST05407	Spark Intro	1	356.94	356.94	13-12-2024	Miami
96305	CUST00335	GenAI for Engineers	1	349.50	349.50	2025-11-16	Houston
96306	CUST07272	Kafka Streaming Intro	3	399.00	1197.00	2025/05/04	San Francisco
96307	CUST08161	Data Modeling Basics	4	178.25	713.00	2024-01-10	San Diego
96308	CUST01970	SQL for Analysts	6	149.00	894.00	2025-12-25	Phoenix
96309	CUST06984	Kafka Streaming Intro	2	399.00	798.00	02/27/2024	Miami
96310	CUST06656	Big Data Essentials	1	421.85	421.85	03/01/2025	Seattle
96311	CUST06729	Airflow Fundamentals	2	265.75	531.50	2025-09-19	Philadelphia
96312	CUST04238	SQL for Analysts	2	149.00	298.00	02/21/2024	Houston
96313	CUST06547	Python for Data Engineers	3	289.99	869.97	2024-09-16	Philadelphia
96314	CUST06763	Data Warehousing 101	5	275.30		02/12/2024	Philadelphia
96315	CUST05211	ETL Pipelines 101	4	245.60	982.40	2025-01-30	Denver
96316	CUST08044	Cloud Fundamentals	3	199.50	598.50	14-03-2025	Atlanta
96317	CUST06655	Data Governance 101	6	220.10	1320.60	2024-12-21	Boston
96318	CUST06966	AWS Foundations	2	310.45	620.90	2024-08-24	Miami
96319	CUST08890	GenAI for Engineers	6	349.50	2097.00	03/20/2024	San Diego
96320	CUST03560	Data Governance 101	6	220.10	1320.60	2025-11-06	Minneapolis
96321	CUST07572	Data Warehousing 101	1	275.30	275.30	2025-01-14	Chicago
96322	CUST07967	Hadoop Basics	5	63.01	315.05	2024-01-31	Chicago
96323	CUST00021	Airflow Fundamentals	5	265.75		2025-11-27	Houston
96324	CUST03745	Big Data Essentials	3	421.85	1265.55	2024-11-12	San Francisco
96325	CUST06095	Big Data Essentials	4	421.85	1687.40	2025-08-10	Dallas
101434	CUST06095	Big Data Essentials	4	421.85	1687.40	2025-08-10	Dallas
96326	CUST02811	AWS Foundations	3	310.45		2025-07-04	Dallas
96327	CUST02381	GenAI for Engineers	2	349.50	699.00	2024/09/27	Minneapolis
96328	CUST00065	NoSQL Essentials	6	199.99		09-03-2024	Denver
96329	CUST08819	Hadoop Basics	4	63.01	252.04	29-10-2024	Philadelphia
96330	CUST01342	Big Data Essentials	3	421.85	1265.55	02/16/2025	Seattle
96331	CUST01170	Big Data Essentials	2	421.85	843.70	2025-03-30	Chicago
96332	CUST08415	Spark Intro	3	356.94	1070.82	2024/03/24	Houston
96333	CUST05030	Data Modeling Basics	2	178.25	356.50	2025-11-14	San Diego
96334	CUST05980	Hadoop Basics	1	63.01	63.01	2024-07-19	New York
96335	CUST06104	Cloud Fundamentals	5	199.50	997.50	2024-03-02	San Diego
96336	CUST06250	Hadoop Basics	1	63.01	63.01	2024-12-22	Atlanta
96337	CUST00546	Data Governance 101	4	220.10	880.40	2025-11-14	Phoenix
96338	CUST04892	SQL for Analysts	2	149.00	298.00	2025-08-11	Miami
96339	CUST05903	Airflow Fundamentals	4	265.75	1063.00	2024-09-11	Portland
96340	CUST04284	GenAI for Engineers	2	349.50	699.00	2025-02-02	Chicago
96341	CUST01407	Data Modeling Basics	5	178.25	891.25	2024-04-22	Portland
